time,current[mA],RANGE1[V],RANGE2[V],RANGE3[V],RANGE4[V],24bit[bin]
18:01:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732913
18:01:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732906
18:01:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732887
18:02:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732926
18:02:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732911
18:02:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732914
18:02:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732916
18:02:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732914
18:02:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732907
18:03:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732890
18:03:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732922
18:03:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732911
18:03:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732891
18:03:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732909
18:03:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732915
18:04:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732903
18:04:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732909
18:04:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732917
18:04:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732882
18:04:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732893
18:04:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732942
18:05:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732906
18:05:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732918
18:05:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732913
18:05:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732925
18:05:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732919
18:05:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732893
18:06:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732909
18:06:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732918
18:06:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732893
18:06:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732919
18:06:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732891
18:06:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732913
18:07:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732913
18:07:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732914
18:07:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732888
18:07:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732905
18:07:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732905
18:07:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732925
18:08:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732899
18:08:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732881
18:08:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732901
18:08:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732902
18:08:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732908
18:08:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732922
18:09:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732886
18:09:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732876
18:09:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732905
18:09:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732912
18:09:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732914
18:09:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732901
18:10:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732924
18:10:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732897
18:10:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732918
18:10:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732890
18:10:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732911
18:10:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732919
18:11:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732898
18:11:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732892
18:11:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732901
18:11:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732903
18:11:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732918
18:11:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732875
18:12:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732892
18:12:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732887
18:12:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732892
18:12:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732900
18:12:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732907
18:12:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732931
18:13:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732900
18:13:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732898
18:13:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732906
18:13:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732902
18:13:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732888
18:13:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732892
18:14:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732901
18:14:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732912
18:14:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732897
18:14:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732922
18:14:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732914
18:14:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732918
18:15:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732916
18:15:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732883
18:15:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732910
18:15:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732920
18:15:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732912
18:15:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732909
18:16:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732926
18:16:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732905
18:16:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732920
18:16:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732900
18:16:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732933
18:16:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732899
18:17:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732892
18:17:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732909
18:17:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732914
18:17:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732902
18:17:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732892
18:17:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732931
18:18:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732911
18:18:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732896
18:18:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732930
18:18:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732943
18:18:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732925
18:18:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732922
18:19:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732912
18:19:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732911
18:19:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732925
18:19:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732910
18:19:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732912
18:19:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732892
18:20:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732906
18:20:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732901
18:20:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732905
18:20:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732908
18:20:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732917
18:20:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732915
18:21:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732898
18:21:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732908
18:21:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732898
18:21:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732908
18:21:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732896
18:21:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732922
18:22:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732928
18:22:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732927
18:22:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732903
18:22:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732906
18:22:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732908
18:22:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732910
18:23:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732909
18:23:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732913
18:23:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732919
18:23:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732926
18:23:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732922
18:23:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732908
18:24:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732930
18:24:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732916
18:24:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732919
18:24:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732929
18:24:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732900
18:24:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732902
18:25:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732881
18:25:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732892
18:25:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732881
18:25:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732909
18:25:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732911
18:25:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732916
18:26:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732911
18:26:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732908
18:26:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732891
18:26:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732893
18:26:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732903
18:26:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732910
18:27:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732898
18:27:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732889
18:27:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732897
18:27:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732887
18:27:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732898
18:27:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732891
18:28:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732915
18:28:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732910
18:28:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732928
18:28:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732924
18:28:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732933
18:28:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732925
18:29:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732927
18:29:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732932
18:29:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732923
18:29:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732898
18:29:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732919
18:29:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732918
18:30:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732918
18:30:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732907
18:30:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732928
18:30:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732919
18:30:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732914
18:30:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732914
18:31:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732894
18:31:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732917
18:31:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732914
18:31:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732923
18:31:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732913
18:31:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732904
18:32:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732924
18:32:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732918
18:32:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732900
18:32:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732927
18:32:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732928
18:32:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732932
18:33:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732910
18:33:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732902
18:33:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732902
18:33:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732913
18:33:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732913
18:33:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732917
18:34:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732910
18:34:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732913
18:34:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732932
18:34:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732917
18:34:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732906
18:34:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732916
18:35:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732922
18:35:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732918
18:35:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732911
18:35:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732916
18:35:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732937
18:35:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732913
18:36:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732924
18:36:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732917
18:36:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732908
18:36:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732924
18:36:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732916
18:36:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732911
18:37:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732894
18:37:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732888
18:37:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732887
18:37:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732895
18:37:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732896
18:37:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732900
18:38:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732893
18:38:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732895
18:38:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732908
18:38:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732918
18:38:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732899
18:38:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732904
18:39:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732896
18:39:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732934
18:39:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732933
18:39:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732913
18:39:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732908
18:39:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732934
18:40:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732921
18:40:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732950
18:40:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732928
18:40:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732919
18:40:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732917
18:40:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732928
18:41:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732923
18:41:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732887
18:41:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732895
18:41:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732912
18:41:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732909
18:41:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732906
18:42:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732912
18:42:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732920
18:42:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732921
18:42:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732913
18:42:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732921
18:42:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732908
18:43:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732900
18:43:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732905
18:43:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732905
18:43:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732900
18:43:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732897
18:43:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732886
18:44:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732894
18:44:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732917
18:44:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732909
18:44:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732924
18:44:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732900
18:44:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732883
18:45:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732903
18:45:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732898
18:45:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732892
18:45:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732878
18:45:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732893
18:45:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732879
18:46:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732894
18:46:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732906
18:46:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732908
18:46:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732930
18:46:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732942
18:46:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732917
18:47:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732932
18:47:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732914
18:47:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732920
18:47:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732888
18:47:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732902
18:47:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732893
18:48:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732883
18:48:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732876
18:48:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732905
18:48:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732903
18:48:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732911
18:48:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732915
18:49:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732921
18:49:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732905
18:49:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732875
18:49:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732909
18:49:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732898
18:49:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732877
18:50:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732886
18:50:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732897
18:50:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732891
18:50:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732897
18:50:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732892
18:50:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732878
18:51:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732896
18:51:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732914
18:51:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732909
18:51:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732903
18:51:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732867
18:51:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732882
18:52:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732879
18:52:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732893
18:52:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732892
18:52:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732874
18:52:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732866
18:52:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732881
18:53:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732894
18:53:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732890
18:53:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732884
18:53:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732881
18:53:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732904
18:53:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732918
18:54:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732911
18:54:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732918
18:54:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732876
18:54:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732892
18:54:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732892
18:54:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732901
18:55:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732883
18:55:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732876
18:55:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732890
18:55:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732903
18:55:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732904
18:55:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732920
18:56:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732905
18:56:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732921
18:56:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732900
18:56:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732899
18:56:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732882
18:56:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732883
18:57:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732894
18:57:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732880
18:57:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732875
18:57:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732906
18:57:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732932
18:57:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732916
18:58:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732891
